ant	seed	smoothing	backw	packetNum	packetPerSpec	bandwidth	decimation	clSize1	stdA1	stdD1	meanA1	meanD1	clSize2	stdA2	stdD2	meanA2	meanD2	clSize3	stdA3	stdD3	meanA3	meanD3	clSize4	stdA4	stdD4	meanA4	meanD4	clSize5	stdA5	stdD5	meanA5	meanD5
8	48	1	0	10	1	40	0	10	0	0	70	44	0					0					0					0				
8	48	1	0	10	1	40	1	10	0	0	70	44	0					0					0					0				
8	48	1	0	10	2	40	0	5	0	0	70	44	0					0					0					0				
8	48	1	0	10	2	40	1	5	0	0	70	44	0					0					0					0				
4	48	1	0	10	1	40	0	10	0	0	70	44	0					0					0					0				
4	48	1	0	10	1	40	1	10	0	0	70	44	0					0					0					0				
4	48	1	0	10	2	40	0	5	0	0	70	44	0					0					0					0				
4	48	1	0	10	2	40	1	5	0	0	70	44	0					0					0					0				
8	49	1	0	10	1	40	0	10	0	0	-46	44	0					0					0					0				
8	49	1	0	10	1	40	1	10	0	0	-46	44	0					0					0					0				
8	49	1	0	10	2	40	0	5	0	0	-46	44	0					0					0					0				
8	49	1	0	10	2	40	1	5	0	0	-46	44	0					0					0					0				
4	49	1	0	10	1	40	0	10	0.483	0	-45.3	44	0					0					0					0				
4	49	1	0	10	1	40	1	10	0.483	0	-45.3	44	0					0					0					0				
4	49	1	0	10	2	40	0	5	0.548	0	-45.4	44	0					0					0					0				
4	49	1	0	10	2	40	1	5	0.548	0	-45.4	44	0					0					0					0				
8	50	1	0	10	1	40	0	10	0	0	-49	44	0					0					0					0				
8	50	1	0	10	1	40	1	10	0	0	-49	44	0					0					0					0				
8	50	1	0	10	2	40	0	5	0	0	-49	44	0					0					0					0				
8	50	1	0	10	2	40	1	5	0	0	-49	44	0					0					0					0				
4	50	1	0	10	1	40	0	10	0	0	-49	44	0					0					0					0				
4	50	1	0	10	1	40	1	10	0	0	-49	44	0					0					0					0				
4	50	1	0	10	2	40	0	5	0	0	-49	44	0					0					0					0				
4	50	1	0	10	2	40	1	5	0	0	-49	44	0					0					0					0				
8	51	1	0	10	1	40	0	10	0	0	-82	44	0					0					0					0				
8	51	1	0	10	1	40	1	10	0	0	-82	44	0					0					0					0				
8	51	1	0	10	2	40	0	5	0	0	-82	44	0					0					0					0				
8	51	1	0	10	2	40	1	5	0	0	-82	44	0					0					0					0				
4	51	1	0	10	1	40	0	10	0.516	0	-81.6	44	0					0					0					0				
4	51	1	0	10	1	40	1	10	0.516	0	-81.6	44	0					0					0					0				
4	51	1	0	10	2	40	0	5	0.447	0	-81.2	44	0					0					0					0				
4	51	1	0	10	2	40	1	5	0.447	0	-81.2	44	0					0					0					0				
8	52	1	0	10	1	40	0	10	0	0	-85	44	0					0					0					0				
8	52	1	0	10	1	40	1	10	0	0	-85	44	0					0					0					0				
8	52	1	0	10	2	40	0	5	0	0	-85	44	0					0					0					0				
8	52	1	0	10	2	40	1	5	0	0	-85	44	0					0					0					0				
4	52	1	0	10	1	40	0	10	0	0	-85	44	0					0					0					0				
4	52	1	0	10	1	40	1	10	0	0	-85	44	0					0					0					0				
4	52	1	0	10	2	40	0	5	0	0	-85	44	0					0					0					0				
4	52	1	0	10	2	40	1	5	0	0	-85	44	0					0					0					0				
8	53	1	0	10	1	40	0	10	0	0	11	44	0					0					0					0				
8	53	1	0	10	1	40	1	10	0	0	11	44	0					0					0					0				
8	53	1	0	10	2	40	0	5	0	0	11	44	0					0					0					0				
8	53	1	0	10	2	40	1	5	0	0	11	44	0					0					0					0				
4	53	1	0	10	1	40	0	10	0	0	11	44	0					0					0					0				
4	53	1	0	10	1	40	1	10	0	0	11	44	0					0					0					0				
4	53	1	0	10	2	40	0	5	0	0	11	44	0					0					0					0				
4	53	1	0	10	2	40	1	5	0	0	11	44	0					0					0					0				
8	54	1	0	10	1	40	0	10	0	0	-24	44	0					0					0					0				
8	54	1	0	10	1	40	1	10	0	0	-24	44	0					0					0					0				
8	54	1	0	10	2	40	0	5	0	0	-24	44	0					0					0					0				
8	54	1	0	10	2	40	1	5	0	0	-24	44	0					0					0					0				
4	54	1	0	10	1	40	0	10	0	0	-24	44	0					0					0					0				
4	54	1	0	10	1	40	1	10	0	0	-24	44	0					0					0					0				
4	54	1	0	10	2	40	0	5	0	0	-24	44	0					0					0					0				
4	54	1	0	10	2	40	1	5	0	0	-24	44	0					0					0					0				
8	55	1	0	10	1	40	0	10	0	0	85	44	0					0					0					0				
8	55	1	0	10	1	40	1	10	0	0	85	44	0					0					0					0				
8	55	1	0	10	2	40	0	5	0	0	85	44	0					0					0					0				
8	55	1	0	10	2	40	1	5	0	0	85	44	0					0					0					0				
4	55	1	0	10	1	40	0	10	0	0	85	44	0					0					0					0				
4	55	1	0	10	1	40	1	10	0	0	85	44	0					0					0					0				
4	55	1	0	10	2	40	0	5	0	0	85	44	0					0					0					0				
4	55	1	0	10	2	40	1	5	0	0	85	44	0					0					0					0				
8	56	1	0	10	1	40	0	10	0	0	-30	44	1	0	0	65	275	0					0					0				
8	56	1	0	10	1	40	1	10	0	0	-30	44	1	0	0	65	276	0					0					0				
8	56	1	0	10	2	40	0	5	0	0	-30	44	0					0					0					0				
8	56	1	0	10	2	40	1	5	0	0	-30	44	0					0					0					0				
4	56	1	0	10	1	40	0	10	0	0	-30	43	0					0					0					0				
4	56	1	0	10	1	40	1	10	0	0	-30	43	0					0					0					0				
4	56	1	0	10	2	40	0	5	0	0	-30	43	0					0					0					0				
4	56	1	0	10	2	40	1	5	0	0	-30	43	0					0					0					0				
8	57	1	0	10	1	40	0	10	0	0	-48	44	0					0					0					0				
8	57	1	0	10	1	40	1	10	0	0	-48	44	0					0					0					0				
8	57	1	0	10	2	40	0	5	0	0	-48	44	0					0					0					0				
8	57	1	0	10	2	40	1	5	0	0	-48	44	0					0					0					0				
4	57	1	0	10	1	40	0	10	0	0	-49	44	0					0					0					0				
4	57	1	0	10	1	40	1	10	0	0	-49	44	0					0					0					0				
4	57	1	0	10	2	40	0	5	0	0	-49	44	0					0					0					0				
4	57	1	0	10	2	40	1	5	0	0	-49	44	0					0					0					0				
8	58	1	0	10	1	40	0	10	0	0	-9	44	0					0					0					0				
8	58	1	0	10	1	40	1	10	0	0	-9	44	0					0					0					0				
8	58	1	0	10	2	40	0	5	0	0	-9	44	0					0					0					0				
8	58	1	0	10	2	40	1	5	0	0	-9	44	0					0					0					0				
4	58	1	0	10	1	40	0	10	0	0	-9	44	0					0					0					0				
4	58	1	0	10	1	40	1	10	0	0	-9	44	0					0					0					0				
4	58	1	0	10	2	40	0	5	0	0	-9	44	0					0					0					0				
4	58	1	0	10	2	40	1	5	0	0	-9	44	0					0					0					0				
8	59	1	0	10	1	40	0	10	0	0	-62	44	0					0					0					0				
8	59	1	0	10	1	40	1	10	0	0	-62	44	0					0					0					0				
8	59	1	0	10	2	40	0	5	0	0	-62	44	0					0					0					0				
8	59	1	0	10	2	40	1	5	0	0	-62	44	0					0					0					0				
4	59	1	0	10	1	40	0	10	0	0	-62	44	0					0					0					0				
4	59	1	0	10	1	40	1	10	0	0	-62	44	0					0					0					0				
4	59	1	0	10	2	40	0	5	0	0	-62	44	0					0					0					0				
4	59	1	0	10	2	40	1	5	0	0	-62	44	0					0					0					0				
8	60	1	0	10	1	40	0	10	0	0	-57	44	0					0					0					0				
8	60	1	0	10	1	40	1	10	0	0	-57	44	0					0					0					0				
8	60	1	0	10	2	40	0	5	0	0	-57	44	0					0					0					0				
8	60	1	0	10	2	40	1	5	0	0	-57	44	0					0					0					0				
4	60	1	0	10	1	40	0	10	0	0	-57	44	0					0					0					0				
4	60	1	0	10	1	40	1	10	0	0	-57	44	0					0					0					0				
4	60	1	0	10	2	40	0	5	0	0	-57	44	0					0					0					0				
4	60	1	0	10	2	40	1	5	0	0	-57	44	0					0					0					0				
8	61	1	0	10	1	40	0	10	0	0	-57	44	0					0					0					0				
8	61	1	0	10	1	40	1	10	0	0	-57	44	0					0					0					0				
8	61	1	0	10	2	40	0	5	0	0	-57	44	0					0					0					0				
8	61	1	0	10	2	40	1	5	0	0	-57	44	0					0					0					0				
4	61	1	0	10	1	40	0	10	0	0	-57	44	0					0					0					0				
4	61	1	0	10	1	40	1	10	0	0	-57	44	0					0					0					0				
4	61	1	0	10	2	40	0	5	0	0	-57	44	0					0					0					0				
4	61	1	0	10	2	40	1	5	0	0	-57	44	0					0					0					0				
8	62	1	0	10	1	40	0	10	0	0	-2	44	0					0					0					0				
8	62	1	0	10	1	40	1	10	0	0	-2	44	0					0					0					0				
8	62	1	0	10	2	40	0	5	0	0	-2	44	0					0					0					0				
8	62	1	0	10	2	40	1	5	0	0	-2	44	0					0					0					0				
4	62	1	0	10	1	40	0	10	0	0	-2	44	0					0					0					0				
4	62	1	0	10	1	40	1	10	0	0	-2	44	0					0					0					0				
4	62	1	0	10	2	40	0	5	0	0	-2	44	0					0					0					0				
4	62	1	0	10	2	40	1	5	0	0	-2	44	0					0					0					0				
8	63	1	0	10	1	40	0	10	0	0	-19	44	0					0					0					0				
8	63	1	0	10	1	40	1	10	0	0	-19	44	0					0					0					0				
8	63	1	0	10	2	40	0	5	0	0	-19	44	0					0					0					0				
8	63	1	0	10	2	40	1	5	0	0	-19	44	0					0					0					0				
4	63	1	0	10	1	40	0	10	0	0	-19	44	0					0					0					0				
4	63	1	0	10	1	40	1	10	0	0	-19	44	0					0					0					0				
4	63	1	0	10	2	40	0	5	0	0	-19	44	0					0					0					0				
4	63	1	0	10	2	40	1	5	0	0	-19	44	0					0					0					0				
8	64	1	0	10	1	40	0	10	0	0	12	44	0					0					0					0				
8	64	1	0	10	1	40	1	10	0	0	12	44	0					0					0					0				
8	64	1	0	10	2	40	0	5	0	0	12	44	0					0					0					0				
8	64	1	0	10	2	40	1	5	0	0	12	44	0					0					0					0				
4	64	1	0	10	1	40	0	10	0	0	12	44	0					0					0					0				
4	64	1	0	10	1	40	1	10	0	0	12	44	0					0					0					0				
4	64	1	0	10	2	40	0	5	0	0	12	44	0					0					0					0				
4	64	1	0	10	2	40	1	5	0	0	12	44	0					0					0					0				
8	65	1	0	10	1	40	0	10	0	0	-84	45	0					0					0					0				
8	65	1	0	10	1	40	1	10	0	0	-84	45	0					0					0					0				
8	65	1	0	10	2	40	0	5	0	0	-84	45	0					0					0					0				
8	65	1	0	10	2	40	1	5	0	0	-84	45	0					0					0					0				
4	65	1	0	10	1	40	0	10	0	0	-84	45	0					0					0					0				
4	65	1	0	10	1	40	1	10	0	0	-84	45	0					0					0					0				
4	65	1	0	10	2	40	0	5	0	0	-84	45	0					0					0					0				
4	65	1	0	10	2	40	1	5	0	0	-84	45	0					0					0					0				
8	66	1	0	10	1	40	0	10	0	0	-66	44	0					0					0					0				
8	66	1	0	10	1	40	1	10	0	0	-66	44	0					0					0					0				
8	66	1	0	10	2	40	0	5	0	0	-66	44	0					0					0					0				
8	66	1	0	10	2	40	1	5	0	0	-66	44	0					0					0					0				
4	66	1	0	10	1	40	0	10	0	0	-66	44	0					0					0					0				
4	66	1	0	10	1	40	1	10	0	0	-66	44	0					0					0					0				
4	66	1	0	10	2	40	0	5	0	0	-66	44	0					0					0					0				
4	66	1	0	10	2	40	1	5	0	0	-66	44	0					0					0					0				
8	67	1	0	10	1	40	0	10	0	0	65	45	0					0					0					0				
8	67	1	0	10	1	40	1	10	0	0	65	45	0					0					0					0				
8	67	1	0	10	2	40	0	5	0	0	65	45	0					0					0					0				
8	67	1	0	10	2	40	1	5	0	0	65	45	0					0					0					0				
4	67	1	0	10	1	40	0	10	0	0	64	45	9	1.5	0	15.333	101	0					0					0				
4	67	1	0	10	1	40	1	10	0	0	64	45	3	2.082	0	14.667	101	0					0					0				
4	67	1	0	10	2	40	0	5	0	0	64	45	5	1.304	0	15.2	101	0					0					0				
4	67	1	0	10	2	40	1	5	0	0	64	45	1	0	0	13	101	0					0					0				
8	68	1	0	10	1	40	0	10	0	0	-82	44	0					0					0					0				
8	68	1	0	10	1	40	1	10	0	0	-82	44	0					0					0					0				
8	68	1	0	10	2	40	0	5	0	0	-82	44	0					0					0					0				
8	68	1	0	10	2	40	1	5	0	0	-82	44	0					0					0					0				
4	68	1	0	10	1	40	0	10	0	0.422	-82	43.8	0					0					0					0				
4	68	1	0	10	1	40	1	10	0	0	-82	44	0					0					0					0				
4	68	1	0	10	2	40	0	5	0	0	-82	44	0					0					0					0				
4	68	1	0	10	2	40	1	5	0	0	-82	44	0					0					0					0				
8	69	1	0	10	1	40	0	10	0.527	0	55.5	44	0					0					0					0				
8	69	1	0	10	1	40	1	10	0.516	0	55.6	44	0					0					0					0				
8	69	1	0	10	2	40	0	5	0.548	0	55.4	44	0					0					0					0				
8	69	1	0	10	2	40	1	5	0.548	0	55.6	44	0					0					0					0				
4	69	1	0	10	1	40	0	10	0	0	55	44	0					0					0					0				
4	69	1	0	10	1	40	1	10	0.316	0	54.9	44	0					0					0					0				
4	69	1	0	10	2	40	0	5	0	0	55	44	0					0					0					0				
4	69	1	0	10	2	40	1	5	0	0	55	44	0					0					0					0				
8	70	1	0	10	1	40	0	10	0	0	67	44	0					0					0					0				
8	70	1	0	10	1	40	1	10	0	0	67	44	0					0					0					0				
8	70	1	0	10	2	40	0	5	0	0	67	44	0					0					0					0				
8	70	1	0	10	2	40	1	5	0	0	67	44	0					0					0					0				
4	70	1	0	10	1	40	0	10	0	0	67	44	0					0					0					0				
4	70	1	0	10	1	40	1	10	0	0	67	44	0					0					0					0				
4	70	1	0	10	2	40	0	5	0	0	67	44	0					0					0					0				
4	70	1	0	10	2	40	1	5	0	0	67	44	0					0					0					0				
8	71	1	0	10	1	40	0	10	0	0	-20	43	0					0					0					0				
8	71	1	0	10	1	40	1	10	0	0	-20	43	0					0					0					0				
8	71	1	0	10	2	40	0	5	0	0	-20	43	0					0					0					0				
8	71	1	0	10	2	40	1	5	0	0	-20	43	0					0					0					0				
4	71	1	0	10	1	40	0	10	0	0	-21	43	0					0					0					0				
4	71	1	0	10	1	40	1	10	0	0	-21	43	0					0					0					0				
4	71	1	0	10	2	40	0	5	0	0	-21	43	0					0					0					0				
4	71	1	0	10	2	40	1	5	0	0	-21	43	0					0					0					0				
8	72	1	0	10	1	40	0	10	0	0	33	44	0					0					0					0				
8	72	1	0	10	1	40	1	10	0	0	33	44	0					0					0					0				
8	72	1	0	10	2	40	0	5	0	0	33	44	0					0					0					0				
8	72	1	0	10	2	40	1	5	0	0	33	44	0					0					0					0				
4	72	1	0	10	1	40	0	10	0	0	33	44	0					0					0					0				
4	72	1	0	10	1	40	1	10	0	0	33	44	0					0					0					0				
4	72	1	0	10	2	40	0	5	0	0	33	44	0					0					0					0				
4	72	1	0	10	2	40	1	5	0	0	33	44	0					0					0					0				
8	73	1	0	10	1	40	0	10	0	0	7	43	0					0					0					0				
8	73	1	0	10	1	40	1	10	0	0	7	43	0					0					0					0				
8	73	1	0	10	2	40	0	5	0	0	7	43	0					0					0					0				
8	73	1	0	10	2	40	1	5	0	0	7	43	0					0					0					0				
4	73	1	0	10	1	40	0	10	0	0	7	43	0					0					0					0				
4	73	1	0	10	1	40	1	10	0	0	7	43	0					0					0					0				
4	73	1	0	10	2	40	0	5	0	0	7	43	0					0					0					0				
4	73	1	0	10	2	40	1	5	0	0	7	43	0					0					0					0				
8	74	1	0	10	1	40	0	10	0	0	51	44	0					0					0					0				
8	74	1	0	10	1	40	1	10	0	0	51	44	0					0					0					0				
8	74	1	0	10	2	40	0	5	0	0	51	44	0					0					0					0				
8	74	1	0	10	2	40	1	5	0	0	51	44	0					0					0					0				
4	74	1	0	10	1	40	0	10	0	0	51	44	0					0					0					0				
4	74	1	0	10	1	40	1	10	0	0	51	44	0					0					0					0				
4	74	1	0	10	2	40	0	5	0	0	51	44	0					0					0					0				
4	74	1	0	10	2	40	1	5	0	0	51	44	0					0					0					0				
8	75	1	0	10	1	40	0	10	0	0	-78	44	0					0					0					0				
8	75	1	0	10	1	40	1	10	0	0	-78	44	0					0					0					0				
8	75	1	0	10	2	40	0	5	0	0	-78	44	0					0					0					0				
8	75	1	0	10	2	40	1	5	0	0	-78	44	0					0					0					0				
4	75	1	0	10	1	40	0	10	0	0	-78	44	0					0					0					0				
4	75	1	0	10	1	40	1	10	0	0	-78	44	0					0					0					0				
4	75	1	0	10	2	40	0	5	0	0	-78	44	0					0					0					0				
4	75	1	0	10	2	40	1	5	0	0	-78	44	0					0					0					0				
8	76	1	0	10	1	40	0	10	0	0	57	44	0					0					0					0				
8	76	1	0	10	1	40	1	10	0	0	57	44	0					0					0					0				
8	76	1	0	10	2	40	0	5	0	0	57	44	0					0					0					0				
8	76	1	0	10	2	40	1	5	0	0	57	44	0					0					0					0				
4	76	1	0	10	1	40	0	10	0	0	58	44	0					0					0					0				
4	76	1	0	10	1	40	1	10	0	0	58	44	0					0					0					0				
4	76	1	0	10	2	40	0	5	0	0	58	44	0					0					0					0				
4	76	1	0	10	2	40	1	5	0	0	58	44	0					0					0					0				
8	77	1	0	10	1	40	0	10	0	0	26	44	0					0					0					0				
8	77	1	0	10	1	40	1	10	0	0	26	44	0					0					0					0				
8	77	1	0	10	2	40	0	5	0	0	26	44	0					0					0					0				
8	77	1	0	10	2	40	1	5	0	0	26	44	0					0					0					0				
4	77	1	0	10	1	40	0	10	0	0	26	44	0					0					0					0				
4	77	1	0	10	1	40	1	10	0	0	26	44	0					0					0					0				
4	77	1	0	10	2	40	0	5	0	0	26	44	0					0					0					0				
4	77	1	0	10	2	40	1	5	0	0	26	44	0					0					0					0				
8	78	1	0	10	1	40	0	10	0	0	33	44	0					0					0					0				
8	78	1	0	10	1	40	1	10	0	0	33	44	0					0					0					0				
8	78	1	0	10	2	40	0	5	0	0	33	44	0					0					0					0				
8	78	1	0	10	2	40	1	5	0	0	33	44	0					0					0					0				
4	78	1	0	10	1	40	0	10	0	0	33	44	0					0					0					0				
4	78	1	0	10	1	40	1	10	0	0	33	44	0					0					0					0				
4	78	1	0	10	2	40	0	5	0	0	33	44	0					0					0					0				
4	78	1	0	10	2	40	1	5	0	0	33	44	0					0					0					0				
8	79	1	0	10	1	40	0	10	0	0	-6	44	0					0					0					0				
8	79	1	0	10	1	40	1	10	0	0	-6	44	0					0					0					0				
8	79	1	0	10	2	40	0	5	0	0	-6	44	0					0					0					0				
8	79	1	0	10	2	40	1	5	0	0	-6	44	0					0					0					0				
4	79	1	0	10	1	40	0	10	0	0	-6	44	0					0					0					0				
4	79	1	0	10	1	40	1	10	0	0	-6	44	0					0					0					0				
4	79	1	0	10	2	40	0	5	0	0	-6	44	0					0					0					0				
4	79	1	0	10	2	40	1	5	0	0	-6	44	0					0					0					0				
8	80	1	0	10	1	40	0	10	0	0	36	44	0					0					0					0				
8	80	1	0	10	1	40	1	10	0	0	36	44	0					0					0					0				
8	80	1	0	10	2	40	0	5	0	0	36	44	0					0					0					0				
8	80	1	0	10	2	40	1	5	0	0	36	44	0					0					0					0				
4	80	1	0	10	1	40	0	10	0	0	36	44	0					0					0					0				
4	80	1	0	10	1	40	1	10	0	0	36	44	0					0					0					0				
4	80	1	0	10	2	40	0	5	0	0	36	44	0					0					0					0				
4	80	1	0	10	2	40	1	5	0	0	36	44	0					0					0					0				
8	81	1	0	10	1	40	0	10	0	0	-29	44	0					0					0					0				
8	81	1	0	10	1	40	1	10	0	0	-29	44	0					0					0					0				
8	81	1	0	10	2	40	0	5	0	0	-29	44	0					0					0					0				
8	81	1	0	10	2	40	1	5	0	0	-29	44	0					0					0					0				
4	81	1	0	10	1	40	0	10	0	0	-29	44	0					0					0					0				
4	81	1	0	10	1	40	1	10	0	0	-29	44	0					0					0					0				
4	81	1	0	10	2	40	0	5	0	0	-29	44	0					0					0					0				
4	81	1	0	10	2	40	1	5	0	0	-29	44	0					0					0					0				
8	82	1	0	10	1	40	0	10	0	0	25	43	0					0					0					0				
8	82	1	0	10	1	40	1	10	0	0	25	43	0					0					0					0				
8	82	1	0	10	2	40	0	5	0	0	25	43	0					0					0					0				
8	82	1	0	10	2	40	1	5	0	0	25	43	0					0					0					0				
4	82	1	0	10	1	40	0	10	0	0	26	43	0					0					0					0				
4	82	1	0	10	1	40	1	10	0	0	26	43	0					0					0					0				
4	82	1	0	10	2	40	0	5	0	0	26	43	0					0					0					0				
4	82	1	0	10	2	40	1	5	0	0	26	43	0					0					0					0				
8	83	1	0	10	1	40	0	10	0	0	33	44	0					0					0					0				
8	83	1	0	10	1	40	1	10	0	0	33	44	0					0					0					0				
8	83	1	0	10	2	40	0	5	0	0	33	44	0					0					0					0				
8	83	1	0	10	2	40	1	5	0	0	33	44	0					0					0					0				
4	83	1	0	10	1	40	0	10	0	0	33	44	0					0					0					0				
4	83	1	0	10	1	40	1	10	0	0	33	44	0					0					0					0				
4	83	1	0	10	2	40	0	5	0	0	33	44	0					0					0					0				
4	83	1	0	10	2	40	1	5	0	0	33	44	0					0					0					0				
8	84	1	0	10	1	40	0	10	0	0	-23	44	0					0					0					0				
8	84	1	0	10	1	40	1	10	0	0	-23	44	0					0					0					0				
8	84	1	0	10	2	40	0	5	0	0	-23	44	0					0					0					0				
8	84	1	0	10	2	40	1	5	0	0	-23	44	0					0					0					0				
4	84	1	0	10	1	40	0	10	0	0	-23	44	0					0					0					0				
4	84	1	0	10	1	40	1	10	0	0	-23	44	0					0					0					0				
4	84	1	0	10	2	40	0	5	0	0	-23	44	0					0					0					0				
4	84	1	0	10	2	40	1	5	0	0	-23	44	0					0					0					0				
8	85	1	0	10	1	40	0	10	0	0	1	43	0					0					0					0				
8	85	1	0	10	1	40	1	10	0	0	1	43	0					0					0					0				
8	85	1	0	10	2	40	0	5	0	0	1	43	0					0					0					0				
8	85	1	0	10	2	40	1	5	0	0	1	43	0					0					0					0				
4	85	1	0	10	1	40	0	10	0	0	2	43	0					0					0					0				
4	85	1	0	10	1	40	1	10	0	0	2	43	0					0					0					0				
4	85	1	0	10	2	40	0	5	0	0	2	43	0					0					0					0				
4	85	1	0	10	2	40	1	5	0	0	2	43	0					0					0					0				
8	86	1	0	10	1	40	0	10	0	0	-53	44	0					0					0					0				
8	86	1	0	10	1	40	1	10	0	0	-53	44	0					0					0					0				
8	86	1	0	10	2	40	0	5	0	0	-53	44	0					0					0					0				
8	86	1	0	10	2	40	1	5	0	0	-53	44	0					0					0					0				
4	86	1	0	10	1	40	0	10	0	0	-53	44	0					0					0					0				
4	86	1	0	10	1	40	1	10	0	0	-53	44	0					0					0					0				
4	86	1	0	10	2	40	0	5	0	0	-53	44	0					0					0					0				
4	86	1	0	10	2	40	1	5	0	0	-53	44	0					0					0					0				
8	87	1	0	10	1	40	0	10	0	0	82	44	0					0					0					0				
8	87	1	0	10	1	40	1	10	0	0	82	44	0					0					0					0				
8	87	1	0	10	2	40	0	5	0	0	82	44	0					0					0					0				
8	87	1	0	10	2	40	1	5	0	0	82	44	0					0					0					0				
4	87	1	0	10	1	40	0	10	0	0	82	44	0					0					0					0				
4	87	1	0	10	1	40	1	10	0	0	82	44	0					0					0					0				
4	87	1	0	10	2	40	0	5	0	0	82	44	0					0					0					0				
4	87	1	0	10	2	40	1	5	0	0	82	44	0					0					0					0				
8	88	1	0	10	1	40	0	10	0	0	2	44	0					0					0					0				
8	88	1	0	10	1	40	1	10	0	0	2	44	0					0					0					0				
8	88	1	0	10	2	40	0	5	0	0	2	44	0					0					0					0				
8	88	1	0	10	2	40	1	5	0	0	2	44	0					0					0					0				
4	88	1	0	10	1	40	0	10	0	0	2	44	0					0					0					0				
4	88	1	0	10	1	40	1	10	0	0	2	44	0					0					0					0				
4	88	1	0	10	2	40	0	5	0	0	2	44	0					0					0					0				
4	88	1	0	10	2	40	1	5	0	0	2	44	0					0					0					0				
8	89	1	0	10	1	40	0	10	0	0	-44	44	0					0					0					0				
8	89	1	0	10	1	40	1	10	0	0	-44	44	0					0					0					0				
8	89	1	0	10	2	40	0	5	0	0	-44	44	0					0					0					0				
8	89	1	0	10	2	40	1	5	0	0	-44	44	0					0					0					0				
4	89	1	0	10	1	40	0	10	0	0.516	-43	43.6	0					0					0					0				
4	89	1	0	10	1	40	1	10	0	0.316	-43	43.1	0					0					0					0				
4	89	1	0	10	2	40	0	5	0	0.548	-43	43.6	0					0					0					0				
4	89	1	0	10	2	40	1	5	0	0	-43	43	0					0					0					0				
8	90	1	0	10	1	40	0	10	0	0	-62	44	0					0					0					0				
8	90	1	0	10	1	40	1	10	0	0	-62	44	0					0					0					0				
8	90	1	0	10	2	40	0	5	0	0	-62	44	0					0					0					0				
8	90	1	0	10	2	40	1	5	0	0	-62	44	0					0					0					0				
4	90	1	0	10	1	40	0	10	0	0	-62	44	0					0					0					0				
4	90	1	0	10	1	40	1	10	0	0	-62	44	0					0					0					0				
4	90	1	0	10	2	40	0	5	0	0	-62	44	0					0					0					0				
4	90	1	0	10	2	40	1	5	0	0	-62	44	0					0					0					0				
8	91	1	0	10	1	40	0	10	0	0	-31	44	0					0					0					0				
8	91	1	0	10	1	40	1	10	0	0	-31	44	0					0					0					0				
8	91	1	0	10	2	40	0	5	0	0	-31	44	0					0					0					0				
8	91	1	0	10	2	40	1	5	0	0	-31	44	0					0					0					0				
4	91	1	0	10	1	40	0	10	0	0	-31	44	0					0					0					0				
4	91	1	0	10	1	40	1	10	0	0	-31	44	0					0					0					0				
4	91	1	0	10	2	40	0	5	0	0	-31	44	0					0					0					0				
4	91	1	0	10	2	40	1	5	0	0	-31	44	0					0					0					0				
8	92	1	0	10	1	40	0	10	0	0	53	44	0					0					0					0				
8	92	1	0	10	1	40	1	10	0	0	53	44	0					0					0					0				
8	92	1	0	10	2	40	0	5	0	0	53	44	0					0					0					0				
8	92	1	0	10	2	40	1	5	0	0	53	44	0					0					0					0				
4	92	1	0	10	1	40	0	10	0	0	53	44	0					0					0					0				
4	92	1	0	10	1	40	1	10	0	0	53	44	0					0					0					0				
4	92	1	0	10	2	40	0	5	0	0	53	44	0					0					0					0				
4	92	1	0	10	2	40	1	5	0	0	53	44	0					0					0					0				
8	93	1	0	10	1	40	0	10	0	0	28	44	0					0					0					0				
8	93	1	0	10	1	40	1	10	0	0	28	44	0					0					0					0				
8	93	1	0	10	2	40	0	5	0	0	28	44	0					0					0					0				
8	93	1	0	10	2	40	1	5	0	0	28	44	0					0					0					0				
4	93	1	0	10	1	40	0	10	0	0	27	44	0					0					0					0				
4	93	1	0	10	1	40	1	10	0	0	27	44	0					0					0					0				
4	93	1	0	10	2	40	0	5	0	0	27	44	0					0					0					0				
4	93	1	0	10	2	40	1	5	0	0	27	44	0					0					0					0				
8	94	1	0	10	1	40	0	10	0	0	19	44	0					0					0					0				
8	94	1	0	10	1	40	1	10	0	0	19	44	0					0					0					0				
8	94	1	0	10	2	40	0	5	0	0	19	44	0					0					0					0				
8	94	1	0	10	2	40	1	5	0	0	19	44	0					0					0					0				
4	94	1	0	10	1	40	0	10	0	0	19	44	0					0					0					0				
4	94	1	0	10	1	40	1	10	0	0	19	44	6	3.061	0	-6.167	212	2	2.828	0	-16	212	2	2.121	0	1.5	212	0				
4	94	1	0	10	2	40	0	5	0	0	19	44	0					0					0					0				
4	94	1	0	10	2	40	1	5	0	0	19	44	3	2.517	0	-4.667	212	0					0					0				
8	95	1	0	10	1	40	0	10	0	0	-56	44	4	3.686	0	-81.25	211	1	0	0	-65	211	0					0				
8	95	1	0	10	1	40	1	10	0	0	-56	44	4	3.686	0	-81.25	211	1	0	0	-65	211	0					0				
8	95	1	0	10	2	40	0	5	0	0	-56	44	1	0	0	-73	211	0					0					0				
8	95	1	0	10	2	40	1	5	0	0	-56	44	1	0	0	-73	211	0					0					0				
4	95	1	0	10	1	40	0	10	0.483	0	-55.7	44	0					0					0					0				
4	95	1	0	10	1	40	1	10	0.483	0	-55.7	44	0					0					0					0				
